Dates,Dates Url,Top 10 Gross,%± LW,Overall Gross,%± LW1,Releases,#1 Release,#1 Release Url,Genre,Budget,Running Time,Week,Week Url,Long Weekend,Country
Apr 25-27,https://www.boxofficemojo.com/weekend/2025W17/?area=IN&ref_=bo_wey_table_6,"$17,715",-72.60%,"$17,715",-72.60%,4,Dog Man,https://www.boxofficemojo.com/release/rl574521345/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=IN&ref_=bo_wey_table_6,FALSE,India
Feb 7-9,https://www.boxofficemojo.com/weekend/2025W06/?area=GB&ref_=bo_wey_table_17,"$9,205,960",21.80%,"$11,208,821",11.30%,47,Dog Man,https://www.boxofficemojo.com/release/rl2855239681/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=GB&ref_=bo_wey_table_17,FALSE,United Kingdom
Jan 30-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=DK&ref_=bo_wey_table_18,"$472,883",-41.30%,"$477,933",-41.50%,12,Dog Man,https://www.boxofficemojo.com/release/rl1512865793/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=DK&ref_=bo_wey_table_18,FALSE,Denmark
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=GR&ref_=bo_wey_table_6,"$4,725",9.70%,"$4,725",9.70%,5,Dog Man,https://www.boxofficemojo.com/release/rl3962601473/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=GR&ref_=bo_wey_table_6,FALSE,Greece
Feb 27-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=GR&ref_=bo_wey_table_14,"$154,315",-49.90%,"$154,315",-49.90%,8,Dog Man,https://www.boxofficemojo.com/release/rl3962601473/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=GR&ref_=bo_wey_table_14,FALSE,Greece
Feb 13-16,https://www.boxofficemojo.com/weekend/2025W07/?area=GR&ref_=bo_wey_table_16,"$302,199",40.80%,"$302,199",40.80%,9,Dog Man,https://www.boxofficemojo.com/release/rl3962601473/?ref_=bo_wey_table_16,-,-,-,7,https://www.boxofficemojo.com/weekend/2025W07/?area=GR&ref_=bo_wey_table_16,FALSE,Greece
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=IL&ref_=bo_wey_table_3,"$37,505",7.70%,"$37,505",7.70%,3,Dog Man,https://www.boxofficemojo.com/release/rl2436464641/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=IL&ref_=bo_wey_table_3,FALSE,Israel
Apr 17-20,https://www.boxofficemojo.com/weekend/2025W16/?area=IL&ref_=bo_wey_table_7,"$102,889",2322.60%,"$102,889",2322.60%,7,Dog Man,https://www.boxofficemojo.com/release/rl2436464641/?ref_=bo_wey_table_7,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=IL&ref_=bo_wey_table_7,FALSE,Israel
Mar 20-23,https://www.boxofficemojo.com/weekend/2025W12/?area=IL&ref_=bo_wey_table_11,"$189,749",-55.40%,"$189,749",-55.40%,10,Dog Man,https://www.boxofficemojo.com/release/rl2436464641/?ref_=bo_wey_table_11,-,-,-,12,https://www.boxofficemojo.com/weekend/2025W12/?area=IL&ref_=bo_wey_table_11,FALSE,Israel
Mar 13-16,https://www.boxofficemojo.com/weekend/2025W11/?area=IL&ref_=bo_wey_table_12,"$424,981",155.50%,"$425,317",155.70%,11,Dog Man,https://www.boxofficemojo.com/release/rl2436464641/?ref_=bo_wey_table_12,-,-,-,11,https://www.boxofficemojo.com/weekend/2025W11/?area=IL&ref_=bo_wey_table_12,FALSE,Israel
Mar 13-16,https://www.boxofficemojo.com/weekend/2025W11/?area=SG&ref_=bo_wey_table_12,"$162,334",7.10%,"$169,082",5.10%,15,Dog Man,https://www.boxofficemojo.com/release/rl2453241857/?ref_=bo_wey_table_12,-,-,-,11,https://www.boxofficemojo.com/weekend/2025W11/?area=SG&ref_=bo_wey_table_12,FALSE,Singapore
Feb 7-9,https://www.boxofficemojo.com/weekend/2025W06/?area=ES&ref_=bo_wey_table_17,"$3,290,112",-23.90%,"$3,993,133",-23.10%,59,Dog Man,https://www.boxofficemojo.com/release/rl590184449/?ref_=bo_wey_table_17,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=ES&ref_=bo_wey_table_17,FALSE,Spain
Jan 31-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=ES&ref_=bo_wey_table_18,"$4,320,592",11.50%,"$5,191,734",8.30%,27,Dog Man,https://www.boxofficemojo.com/release/rl590184449/?ref_=bo_wey_table_18,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=ES&ref_=bo_wey_table_18,FALSE,Spain
May 29-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=AE&ref_=bo_wey_table_1,$860,-100%,$860,-100%,1,Dog Man,https://www.boxofficemojo.com/release/rl1462534145/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=AE&ref_=bo_wey_table_1,FALSE,UAE
Mar 27-30,https://www.boxofficemojo.com/weekend/2025W13/?area=AE&ref_=bo_wey_table_10,"$21,146",-96.50%,"$21,146",-96.80%,2,Dog Man,https://www.boxofficemojo.com/release/rl1462534145/?ref_=bo_wey_table_10,-,-,-,13,https://www.boxofficemojo.com/weekend/2025W13/?area=AE&ref_=bo_wey_table_10,FALSE,UAE
Mar 19-23,https://www.boxofficemojo.com/weekend/2025W12/?area=TT&ref_=bo_wey_table_7,"$1,388",-59.30%,"$1,388",-59.30%,1,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_7,-,-,-,12,https://www.boxofficemojo.com/weekend/2025W12/?area=TT&ref_=bo_wey_table_7,FALSE,Trinad & Tobago
Mar 12-16,https://www.boxofficemojo.com/weekend/2025W11/?area=TT&ref_=bo_wey_table_8,"$3,411",-45.10%,"$3,411",-45.10%,2,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_8,-,-,-,11,https://www.boxofficemojo.com/weekend/2025W11/?area=TT&ref_=bo_wey_table_8,FALSE,Trinad & Tobago
Mar 5-9,https://www.boxofficemojo.com/weekend/2025W10/?area=TT&ref_=bo_wey_table_9,"$6,214",-6.20%,"$6,214",-6.20%,3,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_9,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=TT&ref_=bo_wey_table_9,FALSE,Trinad & Tobago
Feb 26-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=TT&ref_=bo_wey_table_10,"$6,627",-15.40%,"$6,627",-15.40%,3,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_10,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=TT&ref_=bo_wey_table_10,FALSE,Trinad & Tobago
Feb 19-23,https://www.boxofficemojo.com/weekend/2025W08/?area=TT&ref_=bo_wey_table_11,"$7,832",-35%,"$7,832",-35%,3,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_11,-,-,-,8,https://www.boxofficemojo.com/weekend/2025W08/?area=TT&ref_=bo_wey_table_11,FALSE,Trinad & Tobago
Feb 5-9,https://www.boxofficemojo.com/weekend/2025W06/?area=TT&ref_=bo_wey_table_13,"$7,967",-35.30%,"$7,967",-35.30%,1,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_13,-,-,-,6,https://www.boxofficemojo.com/weekend/2025W06/?area=TT&ref_=bo_wey_table_13,FALSE,Trinad & Tobago
Jan 29-Feb 2,https://www.boxofficemojo.com/weekend/2025W05/?area=TT&ref_=bo_wey_table_14,"$12,305",26.40%,"$12,305",26.40%,2,Dog Man,https://www.boxofficemojo.com/release/rl1428979713/?ref_=bo_wey_table_14,-,-,-,5,https://www.boxofficemojo.com/weekend/2025W05/?area=TT&ref_=bo_wey_table_14,FALSE,Trinad & Tobago
Feb 27-Mar 2,https://www.boxofficemojo.com/weekend/2025W09/?area=PT&ref_=bo_wey_table_14,"$283,366",-58.50%,"$283,410",-63.70%,11,Dog Man,https://www.boxofficemojo.com/release/rl1630830593/?ref_=bo_wey_table_14,-,-,-,9,https://www.boxofficemojo.com/weekend/2025W09/?area=PT&ref_=bo_wey_table_14,FALSE,Portugal
Apr 12-13,https://www.boxofficemojo.com/weekend/2025W15/?area=JP&ref_=bo_wey_table_8,"$6,229,952",-14.60%,"$6,272,626",-18.40%,17,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=JP&ref_=bo_wey_table_8,FALSE,Japan
Apr 5-6,https://www.boxofficemojo.com/weekend/2025W14/?area=JP&ref_=bo_wey_table_9,"$7,293,031",-19.60%,"$7,683,252",-16.30%,19,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_9,-,-,-,14,https://www.boxofficemojo.com/weekend/2025W14/?area=JP&ref_=bo_wey_table_9,FALSE,Japan
Mar 29-30,https://www.boxofficemojo.com/weekend/2025W13/?area=JP&ref_=bo_wey_table_10,"$9,068,601",-9.60%,"$9,180,039",-10.60%,18,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_10,-,-,-,13,https://www.boxofficemojo.com/weekend/2025W13/?area=JP&ref_=bo_wey_table_10,FALSE,Japan
Mar 22-23,https://www.boxofficemojo.com/weekend/2025W12/?area=JP&ref_=bo_wey_table_11,"$10,026,999",-19.80%,"$10,272,241",-21.70%,18,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_11,-,-,-,12,https://www.boxofficemojo.com/weekend/2025W12/?area=JP&ref_=bo_wey_table_11,FALSE,Japan
Mar 15-16,https://www.boxofficemojo.com/weekend/2025W11/?area=JP&ref_=bo_wey_table_12,"$12,509,644",-7.40%,"$13,111,605",-7.70%,18,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_12,-,-,-,11,https://www.boxofficemojo.com/weekend/2025W11/?area=JP&ref_=bo_wey_table_12,FALSE,Japan
Mar 8-9,https://www.boxofficemojo.com/weekend/2025W10/?area=JP&ref_=bo_wey_table_13,"$13,502,560",87.90%,"$14,205,743",79.10%,18,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl2838921217/?ref_=bo_wey_table_13,-,-,-,10,https://www.boxofficemojo.com/weekend/2025W10/?area=JP&ref_=bo_wey_table_13,FALSE,Japan
May 23-25,https://www.boxofficemojo.com/weekend/2025W21/?area=VN&ref_=bo_wey_table_1,"$1,045,529",-61.90%,"$1,058,754",-61.60%,19,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl1590263809/?ref_=bo_wey_table_1,-,-,-,21,https://www.boxofficemojo.com/weekend/2025W21/?area=VN&ref_=bo_wey_table_1,FALSE,Vietnam
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=VN&ref_=bo_wey_table_2,"$2,747,541",-4.60%,"$2,760,699",-4.40%,17,Doraemon: Nobita's Art World Tales,https://www.boxofficemojo.com/release/rl1590263809/?ref_=bo_wey_table_2,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=VN&ref_=bo_wey_table_2,FALSE,Vietnam
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=MY&ref_=bo_wey_table_6,"$23,136",-69.10%,"$23,136",-69.10%,3,Drop,https://www.boxofficemojo.com/release/rl1723891713/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=MY&ref_=bo_wey_table_6,FALSE,Malaysia
May 29-Jun 1,https://www.boxofficemojo.com/weekend/2025W22/?area=IL&ref_=bo_wey_table_1,"$9,610",-48.10%,"$9,610",-48.10%,2,Drop,https://www.boxofficemojo.com/release/rl473858049/?ref_=bo_wey_table_1,-,-,-,22,https://www.boxofficemojo.com/weekend/2025W22/?area=IL&ref_=bo_wey_table_1,FALSE,Israel
May 22-25,https://www.boxofficemojo.com/weekend/2025W21/?area=IL&ref_=bo_wey_table_2,"$18,534",-50.60%,"$18,534",-50.60%,4,Drop,https://www.boxofficemojo.com/release/rl473858049/?ref_=bo_wey_table_2,-,-,-,21,https://www.boxofficemojo.com/weekend/2025W21/?area=IL&ref_=bo_wey_table_2,FALSE,Israel
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=IL&ref_=bo_wey_table_4,"$34,838",-34.30%,"$34,838",-34.30%,3,Drop,https://www.boxofficemojo.com/release/rl473858049/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=IL&ref_=bo_wey_table_4,FALSE,Israel
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=IL&ref_=bo_wey_table_5,"$53,031",-3.20%,"$53,031",-3.20%,5,Drop,https://www.boxofficemojo.com/release/rl473858049/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=IL&ref_=bo_wey_table_5,FALSE,Israel
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=IL&ref_=bo_wey_table_6,"$54,788",-46.80%,"$54,788",-46.80%,6,Drop,https://www.boxofficemojo.com/release/rl473858049/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=IL&ref_=bo_wey_table_6,FALSE,Israel
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=VE&ref_=bo_wey_table_5,$266,-89.10%,$266,-89.10%,1,Drop,https://www.boxofficemojo.com/release/rl37650433/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=VE&ref_=bo_wey_table_5,FALSE,Venezuela
Apr 25-27,https://www.boxofficemojo.com/weekend/2025W17/?area=VE&ref_=bo_wey_table_6,"$2,436",-86.10%,"$2,436",-86.10%,1,Drop,https://www.boxofficemojo.com/release/rl37650433/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=VE&ref_=bo_wey_table_6,FALSE,Venezuela
Apr 18-20,https://www.boxofficemojo.com/weekend/2025W16/?area=VE&ref_=bo_wey_table_7,"$17,588",-35%,"$17,588",-35%,4,Drop,https://www.boxofficemojo.com/release/rl37650433/?ref_=bo_wey_table_7,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=VE&ref_=bo_wey_table_7,FALSE,Venezuela
Apr 11-13,https://www.boxofficemojo.com/weekend/2025W15/?area=VE&ref_=bo_wey_table_8,"$27,065",12.50%,"$27,065",12.50%,4,Drop,https://www.boxofficemojo.com/release/rl37650433/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=VE&ref_=bo_wey_table_8,FALSE,Venezuela
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=UA&ref_=bo_wey_table_3,$51,-69.10%,$51,-69.10%,1,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=UA&ref_=bo_wey_table_3,FALSE,Ukraine
May 8-11,https://www.boxofficemojo.com/weekend/2025W19/?area=UA&ref_=bo_wey_table_4,$165,-51.60%,$165,-51.60%,1,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_4,-,-,-,19,https://www.boxofficemojo.com/weekend/2025W19/?area=UA&ref_=bo_wey_table_4,FALSE,Ukraine
May 1-4,https://www.boxofficemojo.com/weekend/2025W18/?area=UA&ref_=bo_wey_table_5,$341,-83.80%,$341,-83.80%,1,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_5,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=UA&ref_=bo_wey_table_5,FALSE,Ukraine
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=UA&ref_=bo_wey_table_6,"$2,107",-82.60%,"$2,107",-82.60%,2,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=UA&ref_=bo_wey_table_6,FALSE,Ukraine
Apr 17-20,https://www.boxofficemojo.com/weekend/2025W16/?area=UA&ref_=bo_wey_table_7,"$12,129",-80.90%,"$12,129",-80.90%,2,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_7,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=UA&ref_=bo_wey_table_7,FALSE,Ukraine
Apr 10-13,https://www.boxofficemojo.com/weekend/2025W15/?area=UA&ref_=bo_wey_table_8,"$63,463",-44.80%,"$63,463",-44.80%,2,Drop,https://www.boxofficemojo.com/release/rl4096001/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=UA&ref_=bo_wey_table_8,FALSE,Ukraine
Apr 18-20,https://www.boxofficemojo.com/weekend/2025W16/?area=VN&ref_=bo_wey_table_6,"$2,900",-99.90%,"$2,900",-99.90%,1,Drop,https://www.boxofficemojo.com/release/rl54427649/?ref_=bo_wey_table_6,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=VN&ref_=bo_wey_table_6,FALSE,Vietnam
Apr 17-20,https://www.boxofficemojo.com/weekend/2025W16/?area=UY&ref_=bo_wey_table_7,"$8,453",-15%,"$8,453",-15%,3,Drop,https://www.boxofficemojo.com/release/rl20873217/?ref_=bo_wey_table_7,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=UY&ref_=bo_wey_table_7,FALSE,Uruguay
Apr 10-13,https://www.boxofficemojo.com/weekend/2025W15/?area=UY&ref_=bo_wey_table_8,"$9,941",-70.30%,"$9,941",-70.30%,4,Drop,https://www.boxofficemojo.com/release/rl20873217/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=UY&ref_=bo_wey_table_8,FALSE,Uruguay
Apr 30-May 4,https://www.boxofficemojo.com/weekend/2025W18/?area=TT&ref_=bo_wey_table_1,$169,-95.10%,$169,-95.10%,1,Drop,https://www.boxofficemojo.com/release/rl1522565121/?ref_=bo_wey_table_1,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=TT&ref_=bo_wey_table_1,FALSE,Trinad & Tobago
Apr 23-27,https://www.boxofficemojo.com/weekend/2025W17/?area=TT&ref_=bo_wey_table_2,"$3,432",-68.80%,"$3,432",-68.80%,1,Drop,https://www.boxofficemojo.com/release/rl1522565121/?ref_=bo_wey_table_2,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=TT&ref_=bo_wey_table_2,FALSE,Trinad & Tobago
Apr 16-20,https://www.boxofficemojo.com/weekend/2025W16/?area=TT&ref_=bo_wey_table_3,"$11,013",210.60%,"$11,013",210.60%,1,Drop,https://www.boxofficemojo.com/release/rl1522565121/?ref_=bo_wey_table_3,-,-,-,16,https://www.boxofficemojo.com/weekend/2025W16/?area=TT&ref_=bo_wey_table_3,FALSE,Trinad & Tobago
Apr 24-27,https://www.boxofficemojo.com/weekend/2025W17/?area=PT&ref_=bo_wey_table_6,"$11,464",-99%,"$11,464",-99%,3,Drop,https://www.boxofficemojo.com/release/rl356417537/?ref_=bo_wey_table_6,-,-,-,17,https://www.boxofficemojo.com/weekend/2025W17/?area=PT&ref_=bo_wey_table_6,FALSE,Portugal
Apr 10-13,https://www.boxofficemojo.com/weekend/2025W15/?area=PT&ref_=bo_wey_table_8,"$53,791",-95.80%,"$53,791",-96.20%,7,Drop,https://www.boxofficemojo.com/release/rl356417537/?ref_=bo_wey_table_8,-,-,-,15,https://www.boxofficemojo.com/weekend/2025W15/?area=PT&ref_=bo_wey_table_8,FALSE,Portugal
May 2-4,https://www.boxofficemojo.com/weekend/2025W18/?area=VN&ref_=bo_wey_table_4,"$4,621,542",119.20%,"$4,630,412",117.70%,15,Face Off 8: Embrace of Light,https://www.boxofficemojo.com/release/rl3049422849/?ref_=bo_wey_table_4,-,-,-,18,https://www.boxofficemojo.com/weekend/2025W18/?area=VN&ref_=bo_wey_table_4,FALSE,Vietnam
May 23-25,https://www.boxofficemojo.com/weekend/2025W21/?area=IN&ref_=bo_wey_table_2,"$1,689,144",-47.20%,"$1,689,144",-47.20%,4,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2848358401/?ref_=bo_wey_table_2,-,-,-,21,https://www.boxofficemojo.com/weekend/2025W21/?area=IN&ref_=bo_wey_table_2,FALSE,Australia
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=IN&ref_=bo_wey_table_3,"$3,197,239",514.10%,"$3,197,239",514.10%,3,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2848358401/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=IN&ref_=bo_wey_table_3,FALSE,Australia
May 23-25,https://www.boxofficemojo.com/weekend/2025W21/?area=IN&ref_=bo_wey_table_2,"$1,689,144",-47.20%,"$1,689,144",-47.20%,4,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2848358401/?ref_=bo_wey_table_2,-,-,-,21,https://www.boxofficemojo.com/weekend/2025W21/?area=IN&ref_=bo_wey_table_2,FALSE,India
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=IN&ref_=bo_wey_table_3,"$3,197,239",514.10%,"$3,197,239",514.10%,3,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2848358401/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=IN&ref_=bo_wey_table_3,FALSE,India
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=BR&ref_=bo_wey_table_3,"$3,662,862",125.70%,"$3,662,862",125.70%,5,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2915467265/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=BR&ref_=bo_wey_table_3,FALSE,Brazil
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=BR&ref_=bo_wey_table_3,"$3,662,862",125.70%,"$3,662,862",125.70%,5,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2915467265/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=BR&ref_=bo_wey_table_3,FALSE,Brazil
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=GB&ref_=bo_wey_table_3,"$9,438,339",30.40%,"$10,378,269",30.20%,69,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2898690049/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=GB&ref_=bo_wey_table_3,FALSE,United Kingdom
May 15-18,https://www.boxofficemojo.com/weekend/2025W20/?area=MY&ref_=bo_wey_table_3,"$1,867,862",175.70%,"$1,867,862",175.70%,3,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl2831581185/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=MY&ref_=bo_wey_table_3,FALSE,Malaysia
May 14-18,https://www.boxofficemojo.com/weekend/2025W20/?area=FR&ref_=bo_wey_table_3,"$7,110,503",-12.50%,"$8,574,925",-24.20%,37,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl3049684993/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=FR&ref_=bo_wey_table_3,FALSE,France
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=ZA&ref_=bo_wey_table_3,"$290,726",7.20%,"$303,250",4.40%,21,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl449347585/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=ZA&ref_=bo_wey_table_3,FALSE,South Africa
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=ES&ref_=bo_wey_table_3,"$2,492,181",-11.70%,"$2,945,848",-15.90%,66,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl1657307137/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=ES&ref_=bo_wey_table_3,FALSE,Spain
May 16-18,https://www.boxofficemojo.com/weekend/2025W20/?area=TR&ref_=bo_wey_table_3,"$909,093",26.80%,"$1,054,890",23.60%,62,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl1439203329/?ref_=bo_wey_table_3,-,-,-,20,https://www.boxofficemojo.com/weekend/2025W20/?area=TR&ref_=bo_wey_table_3,FALSE,Turkey
