Rank,%± LW,Overall Gross,%± LW1,Releases,#1 Release,Long Weekend,Country,Formatted_Date,Month,Year,Runtime,Genre,IMDb_ID,Budget
651086,-0.355,651338,-0.355,13,Snow White,FALSE,Brazil,17-04-2025,April,2025,109,Family,tt6208148,86656856
651086,-0.355,651338,-0.355,13,Snow White,FALSE,Brazil,17-04-2025,April,2025,109,Fantasy,tt6208148,86656856
1010036,-0.874,1010527,-0.874,12,Snow White,FALSE,Brazil,10-04-2025,April,2025,109,Adventure,tt6208148,86656856
1010036,-0.874,1010527,-0.874,12,Snow White,FALSE,Brazil,10-04-2025,April,2025,109,Family,tt6208148,86656856
1010036,-0.874,1010527,-0.874,12,Snow White,FALSE,Brazil,10-04-2025,April,2025,109,Fantasy,tt6208148,86656856
2111775,-0.277,2115956,-0.275,13,Snow White,FALSE,Brazil,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
2111775,-0.277,2115956,-0.275,13,Snow White,FALSE,Brazil,27-03-2025,March,2025,109,Family,tt6208148,86656856
2111775,-0.277,2115956,-0.275,13,Snow White,FALSE,Brazil,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
2918864,1.694,2919976,1.695,12,Snow White,FALSE,Brazil,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
2918864,1.694,2919976,1.695,12,Snow White,FALSE,Brazil,20-03-2025,March,2025,109,Family,tt6208148,86656856
2918864,1.694,2919976,1.695,12,Snow White,FALSE,Brazil,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
224475,-0.747,224475,-0.747,2,Snow White,FALSE,China,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
224475,-0.747,224475,-0.747,2,Snow White,FALSE,China,28-03-2025,March,2025,109,Family,tt6208148,86656856
224475,-0.747,224475,-0.747,2,Snow White,FALSE,China,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
886425,124.556,886425,124.556,2,Snow White,FALSE,China,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
886425,124.556,886425,124.556,2,Snow White,FALSE,China,21-03-2025,March,2025,109,Family,tt6208148,86656856
886425,124.556,886425,124.556,2,Snow White,FALSE,China,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
7844982,-0.319,9030668,-0.277,58,Snow White,FALSE,United Kingdom,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
7844982,-0.319,9030668,-0.277,58,Snow White,FALSE,United Kingdom,28-03-2025,March,2025,109,Family,tt6208148,86656856
7844982,-0.319,9030668,-0.277,58,Snow White,FALSE,United Kingdom,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
11516457,0.67,12493895,0.558,59,Snow White,FALSE,United Kingdom,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
11516457,0.67,12493895,0.558,59,Snow White,FALSE,United Kingdom,21-03-2025,March,2025,109,Family,tt6208148,86656856
11516457,0.67,12493895,0.558,59,Snow White,FALSE,United Kingdom,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
172208,-0.36,172208,-0.36,9,Snow White,FALSE,Finland,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
172208,-0.36,172208,-0.36,9,Snow White,FALSE,Finland,28-03-2025,March,2025,109,Family,tt6208148,86656856
172208,-0.36,172208,-0.36,9,Snow White,FALSE,Finland,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
269051,0.071,269051,0.061,10,Snow White,FALSE,Finland,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
269051,0.071,269051,0.061,10,Snow White,FALSE,Finland,21-03-2025,March,2025,109,Family,tt6208148,86656856
269051,0.071,269051,0.061,10,Snow White,FALSE,Finland,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
89197,-0.549,89197,-0.549,4,Snow White,FALSE,Malaysia,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
89197,-0.549,89197,-0.549,4,Snow White,FALSE,Malaysia,27-03-2025,March,2025,109,Family,tt6208148,86656856
89197,-0.549,89197,-0.549,4,Snow White,FALSE,Malaysia,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
197673,7.203,197673,7.203,5,Snow White,FALSE,Malaysia,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
197673,7.203,197673,7.203,5,Snow White,FALSE,Malaysia,20-03-2025,March,2025,109,Family,tt6208148,86656856
197673,7.203,197673,7.203,5,Snow White,FALSE,Malaysia,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
265494,-0.282,268729,-0.282,13,Snow White,FALSE,Denmark,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
265494,-0.282,268729,-0.282,13,Snow White,FALSE,Denmark,27-03-2025,March,2025,109,Family,tt6208148,86656856
265494,-0.282,268729,-0.282,13,Snow White,FALSE,Denmark,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
369944,-0.276,374395,-0.271,14,Snow White,FALSE,Denmark,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
369944,-0.276,374395,-0.271,14,Snow White,FALSE,Denmark,20-03-2025,March,2025,109,Family,tt6208148,86656856
369944,-0.276,374395,-0.271,14,Snow White,FALSE,Denmark,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
13937148,0.635,17334655,0.488,35,Snow White,FALSE,France,19-03-2025,March,2025,109,Adventure,tt6208148,86656856
13937148,0.635,17334655,0.488,35,Snow White,FALSE,France,19-03-2025,March,2025,109,Family,tt6208148,86656856
13937148,0.635,17334655,0.488,35,Snow White,FALSE,France,19-03-2025,March,2025,109,Fantasy,tt6208148,86656856
247942,-0.454,248721,-0.456,12,Snow White,FALSE,Singapore,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
247942,-0.454,248721,-0.456,12,Snow White,FALSE,Singapore,27-03-2025,March,2025,109,Family,tt6208148,86656856
247942,-0.454,248721,-0.456,12,Snow White,FALSE,Singapore,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
453975,1.797,457601,1.706,14,Snow White,FALSE,Singapore,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
453975,1.797,457601,1.706,14,Snow White,FALSE,Singapore,20-03-2025,March,2025,109,Family,tt6208148,86656856
453975,1.797,457601,1.706,14,Snow White,FALSE,Singapore,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
292227,0.467,330254,0.464,20,Snow White,FALSE,South Africa,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
292227,0.467,330254,0.464,20,Snow White,FALSE,South Africa,21-03-2025,March,2025,109,Family,tt6208148,86656856
292227,0.467,330254,0.464,20,Snow White,FALSE,South Africa,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
3269260,-0.314,3840675,-0.307,62,Snow White,FALSE,Spain,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
3269260,-0.314,3840675,-0.307,62,Snow White,FALSE,Spain,28-03-2025,March,2025,109,Family,tt6208148,86656856
3269260,-0.314,3840675,-0.307,62,Snow White,FALSE,Spain,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
4765674,0.563,5545372,0.348,61,Snow White,FALSE,Spain,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
4765674,0.563,5545372,0.348,61,Snow White,FALSE,Spain,21-03-2025,March,2025,109,Family,tt6208148,86656856
4765674,0.563,5545372,0.348,61,Snow White,FALSE,Spain,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
337690,-0.296,357414,-0.29,15,Snow White,FALSE,Sweden,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
337690,-0.296,357414,-0.29,15,Snow White,FALSE,Sweden,28-03-2025,March,2025,109,Family,tt6208148,86656856
337690,-0.296,357414,-0.29,15,Snow White,FALSE,Sweden,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
479713,0.257,503196,0.242,15,Snow White,FALSE,Sweden,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
479713,0.257,503196,0.242,15,Snow White,FALSE,Sweden,21-03-2025,March,2025,109,Family,tt6208148,86656856
479713,0.257,503196,0.242,15,Snow White,FALSE,Sweden,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
193085,-0.66,193917,-0.659,12,Snow White,FALSE,Switzerland,02-04-2025,April,2025,109,Adventure,tt6208148,86656856
193085,-0.66,193917,-0.659,12,Snow White,FALSE,Switzerland,02-04-2025,April,2025,109,Family,tt6208148,86656856
193085,-0.66,193917,-0.659,12,Snow White,FALSE,Switzerland,02-04-2025,April,2025,109,Fantasy,tt6208148,86656856
567240,-0.251,568293,-0.256,12,Snow White,FALSE,Switzerland,26-03-2025,March,2025,109,Adventure,tt6208148,86656856
567240,-0.251,568293,-0.256,12,Snow White,FALSE,Switzerland,26-03-2025,March,2025,109,Family,tt6208148,86656856
567240,-0.251,568293,-0.256,12,Snow White,FALSE,Switzerland,26-03-2025,March,2025,109,Fantasy,tt6208148,86656856
756883,-0.051,763899,-0.049,14,Snow White,FALSE,Switzerland,19-03-2025,March,2025,109,Adventure,tt6208148,86656856
756883,-0.051,763899,-0.049,14,Snow White,FALSE,Switzerland,19-03-2025,March,2025,109,Family,tt6208148,86656856
756883,-0.051,763899,-0.049,14,Snow White,FALSE,Switzerland,19-03-2025,March,2025,109,Fantasy,tt6208148,86656856
191341,-0.491,191341,-0.491,7,Snow White,FALSE,Taiwan,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
191341,-0.491,191341,-0.491,7,Snow White,FALSE,Taiwan,28-03-2025,March,2025,109,Family,tt6208148,86656856
191341,-0.491,191341,-0.491,7,Snow White,FALSE,Taiwan,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
376241,3.771,376241,3.771,10,Snow White,FALSE,Taiwan,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
376241,3.771,376241,3.771,10,Snow White,FALSE,Taiwan,21-03-2025,March,2025,109,Family,tt6208148,86656856
376241,3.771,376241,3.771,10,Snow White,FALSE,Taiwan,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
92050,-0.874,92050,-0.874,3,Snow White,FALSE,Thailand,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
92050,-0.874,92050,-0.874,3,Snow White,FALSE,Thailand,27-03-2025,March,2025,109,Family,tt6208148,86656856
92050,-0.874,92050,-0.874,3,Snow White,FALSE,Thailand,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
728454,30.117,728454,30.117,7,Snow White,FALSE,Thailand,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
728454,30.117,728454,30.117,7,Snow White,FALSE,Thailand,20-03-2025,March,2025,109,Family,tt6208148,86656856
728454,30.117,728454,30.117,7,Snow White,FALSE,Thailand,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
421138,-0.114,538586,-0.101,54,Snow White,FALSE,Turkey,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
421138,-0.114,538586,-0.101,54,Snow White,FALSE,Turkey,21-03-2025,March,2025,109,Family,tt6208148,86656856
421138,-0.114,538586,-0.101,54,Snow White,FALSE,Turkey,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
612161,7.311,671190,8.112,38,Snow White,FALSE,UAE,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
612161,7.311,671190,8.112,38,Snow White,FALSE,UAE,20-03-2025,March,2025,109,Family,tt6208148,86656856
612161,7.311,671190,8.112,38,Snow White,FALSE,UAE,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
130962,-0.062,150717,-0.047,22,Snow White,FALSE,Slovenia,27-03-2025,March,2025,109,Adventure,tt6208148,86656856
130962,-0.062,150717,-0.047,22,Snow White,FALSE,Slovenia,27-03-2025,March,2025,109,Family,tt6208148,86656856
130962,-0.062,150717,-0.047,22,Snow White,FALSE,Slovenia,27-03-2025,March,2025,109,Fantasy,tt6208148,86656856
139558,0.009,158124,-0.022,23,Snow White,FALSE,Slovenia,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
139558,0.009,158124,-0.022,23,Snow White,FALSE,Slovenia,20-03-2025,March,2025,109,Family,tt6208148,86656856
139558,0.009,158124,-0.022,23,Snow White,FALSE,Slovenia,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
281163,-0.249,319553,-0.289,19,Snow White,FALSE,Slovakia,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
281163,-0.249,319553,-0.289,19,Snow White,FALSE,Slovakia,20-03-2025,March,2025,109,Family,tt6208148,86656856
281163,-0.249,319553,-0.289,19,Snow White,FALSE,Slovakia,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
476149,0.046,591452,-0.009,40,Snow White,FALSE,Romania,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
476149,0.046,591452,-0.009,40,Snow White,FALSE,Romania,21-03-2025,March,2025,109,Family,tt6208148,86656856
476149,0.046,591452,-0.009,40,Snow White,FALSE,Romania,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
1105170,-0.35,1218963,-0.363,20,Snow White,FALSE,Poland,28-03-2025,March,2025,109,Adventure,tt6208148,86656856
1105170,-0.35,1218963,-0.363,20,Snow White,FALSE,Poland,28-03-2025,March,2025,109,Family,tt6208148,86656856
1105170,-0.35,1218963,-0.363,20,Snow White,FALSE,Poland,28-03-2025,March,2025,109,Fantasy,tt6208148,86656856
1701255,-0.092,1913430,-0.117,22,Snow White,FALSE,Poland,21-03-2025,March,2025,109,Adventure,tt6208148,86656856
1701255,-0.092,1913430,-0.117,22,Snow White,FALSE,Poland,21-03-2025,March,2025,109,Family,tt6208148,86656856
1701255,-0.092,1913430,-0.117,22,Snow White,FALSE,Poland,21-03-2025,March,2025,109,Fantasy,tt6208148,86656856
752291,0.394,894514,0.298,35,Snow White,FALSE,Portugal,20-03-2025,March,2025,109,Adventure,tt6208148,86656856
752291,0.394,894514,0.298,35,Snow White,FALSE,Portugal,20-03-2025,March,2025,109,Family,tt6208148,86656856
752291,0.394,894514,0.298,35,Snow White,FALSE,Portugal,20-03-2025,March,2025,109,Fantasy,tt6208148,86656856
10758998,1.531,10758998,1.531,8,Sonic the Hedgehog 3,FALSE,Brazil,02-01-2025,January,2025,110,Action,tt18259086,236115100
10758998,1.531,10758998,1.531,8,Sonic the Hedgehog 3,FALSE,Brazil,02-01-2025,January,2025,110,Adventure,tt18259086,236115100
10758998,1.531,10758998,1.531,8,Sonic the Hedgehog 3,FALSE,Brazil,02-01-2025,January,2025,110,Comedy,tt18259086,236115100
1813730,-0.304,1813730,-0.304,4,Sonic the Hedgehog 3,FALSE,China,17-01-2025,January,2025,110,Action,tt18259086,236115100
1813730,-0.304,1813730,-0.304,4,Sonic the Hedgehog 3,FALSE,China,17-01-2025,January,2025,110,Adventure,tt18259086,236115100
1813730,-0.304,1813730,-0.304,4,Sonic the Hedgehog 3,FALSE,China,17-01-2025,January,2025,110,Comedy,tt18259086,236115100
2604209,1.848,2604209,1.848,4,Sonic the Hedgehog 3,FALSE,China,10-01-2025,January,2025,110,Action,tt18259086,236115100
2604209,1.848,2604209,1.848,4,Sonic the Hedgehog 3,FALSE,China,10-01-2025,January,2025,110,Adventure,tt18259086,236115100
2604209,1.848,2604209,1.848,4,Sonic the Hedgehog 3,FALSE,China,10-01-2025,January,2025,110,Comedy,tt18259086,236115100
1085418,0.038,1230745,0.079,21,Sonic the Hedgehog 3,FALSE,Czech Replublic,09-01-2025,January,2025,110,Action,tt18259086,236115100
1085418,0.038,1230745,0.079,21,Sonic the Hedgehog 3,FALSE,Czech Replublic,09-01-2025,January,2025,110,Adventure,tt18259086,236115100
1085418,0.038,1230745,0.079,21,Sonic the Hedgehog 3,FALSE,Czech Replublic,09-01-2025,January,2025,110,Comedy,tt18259086,236115100
697846,10.998,697846,10.998,6,Sonic the Hedgehog 3,FALSE,Greece,02-01-2025,January,2025,110,Action,tt18259086,236115100
697846,10.998,697846,10.998,6,Sonic the Hedgehog 3,FALSE,Greece,02-01-2025,January,2025,110,Adventure,tt18259086,236115100
697846,10.998,697846,10.998,6,Sonic the Hedgehog 3,FALSE,Greece,02-01-2025,January,2025,110,Comedy,tt18259086,236115100
3920348,0.184,4059129,0.173,41,Sonic the Hedgehog 3,FALSE,Turkey,17-01-2025,January,2025,110,Action,tt18259086,236115100
3920348,0.184,4059129,0.173,41,Sonic the Hedgehog 3,FALSE,Turkey,17-01-2025,January,2025,110,Adventure,tt18259086,236115100
3920348,0.184,4059129,0.173,41,Sonic the Hedgehog 3,FALSE,Turkey,17-01-2025,January,2025,110,Comedy,tt18259086,236115100
378698,-0.152,434169,-0.132,21,Sonic the Hedgehog 3,FALSE,Slovakia,23-01-2025,January,2025,110,Action,tt18259086,236115100
378698,-0.152,434169,-0.132,21,Sonic the Hedgehog 3,FALSE,Slovakia,23-01-2025,January,2025,110,Adventure,tt18259086,236115100
378698,-0.152,434169,-0.132,21,Sonic the Hedgehog 3,FALSE,Slovakia,23-01-2025,January,2025,110,Comedy,tt18259086,236115100
446800,-0.01,499942,0.005,20,Sonic the Hedgehog 3,FALSE,Slovakia,16-01-2025,January,2025,110,Action,tt18259086,236115100
446800,-0.01,499942,0.005,20,Sonic the Hedgehog 3,FALSE,Slovakia,16-01-2025,January,2025,110,Adventure,tt18259086,236115100
446800,-0.01,499942,0.005,20,Sonic the Hedgehog 3,FALSE,Slovakia,16-01-2025,January,2025,110,Comedy,tt18259086,236115100
451472,-0.347,497260,-0.317,20,Sonic the Hedgehog 3,FALSE,Slovakia,09-01-2025,January,2025,110,Action,tt18259086,236115100
451472,-0.347,497260,-0.317,20,Sonic the Hedgehog 3,FALSE,Slovakia,09-01-2025,January,2025,110,Adventure,tt18259086,236115100
451472,-0.347,497260,-0.317,20,Sonic the Hedgehog 3,FALSE,Slovakia,09-01-2025,January,2025,110,Comedy,tt18259086,236115100
691747,-0.121,728284,-0.116,19,Sonic the Hedgehog 3,FALSE,Slovakia,02-01-2025,January,2025,110,Action,tt18259086,236115100
691747,-0.121,728284,-0.116,19,Sonic the Hedgehog 3,FALSE,Slovakia,02-01-2025,January,2025,110,Adventure,tt18259086,236115100
691747,-0.121,728284,-0.116,19,Sonic the Hedgehog 3,FALSE,Slovakia,02-01-2025,January,2025,110,Comedy,tt18259086,236115100
5380517,0.729,5496638,0.733,16,Sonic the Hedgehog 3,FALSE,Poland,03-01-2025,January,2025,110,Action,tt18259086,236115100
5380517,0.729,5496638,0.733,16,Sonic the Hedgehog 3,FALSE,Poland,03-01-2025,January,2025,110,Adventure,tt18259086,236115100
5380517,0.729,5496638,0.733,16,Sonic the Hedgehog 3,FALSE,Poland,03-01-2025,January,2025,110,Comedy,tt18259086,236115100
1092118,0.677,1092268,0.677,11,The Accountant 2,FALSE,Brazil,24-04-2025,April,2025,132,Action,tt7068946,65316412
1092118,0.677,1092268,0.677,11,The Accountant 2,FALSE,Brazil,24-04-2025,April,2025,132,Crime,tt7068946,65316412
1092118,0.677,1092268,0.677,11,The Accountant 2,FALSE,Brazil,24-04-2025,April,2025,132,Drama,tt7068946,65316412
659203,4.82,659203,4.82,5,The Accountant 2,FALSE,Taiwan,25-04-2025,April,2025,132,Action,tt7068946,65316412
659203,4.82,659203,4.82,5,The Accountant 2,FALSE,Taiwan,25-04-2025,April,2025,132,Crime,tt7068946,65316412
659203,4.82,659203,4.82,5,The Accountant 2,FALSE,Taiwan,25-04-2025,April,2025,132,Drama,tt7068946,65316412
64685,-0.739,64685,-0.739,8,The Amateur,FALSE,Australia,18-04-2025,April,2025,122,Action,tt0899043,40722225
64685,-0.739,64685,-0.739,8,The Amateur,FALSE,Australia,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
247524,-0.034,247524,-0.034,10,The Amateur,FALSE,Australia,11-04-2025,April,2025,122,Action,tt0899043,40722225
247524,-0.034,247524,-0.034,10,The Amateur,FALSE,Australia,11-04-2025,April,2025,122,Thriller,tt0899043,40722225
64685,-0.739,64685,-0.739,8,The Amateur,FALSE,India,18-04-2025,April,2025,122,Action,tt0899043,40722225
64685,-0.739,64685,-0.739,8,The Amateur,FALSE,India,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
247524,-0.034,247524,-0.034,10,The Amateur,FALSE,India,11-04-2025,April,2025,122,Action,tt0899043,40722225
247524,-0.034,247524,-0.034,10,The Amateur,FALSE,India,11-04-2025,April,2025,122,Thriller,tt0899043,40722225
123310,0.034,123310,0.034,2,The Amateur,FALSE,China,25-04-2025,April,2025,122,Action,tt0899043,40722225
123310,0.034,123310,0.034,2,The Amateur,FALSE,China,25-04-2025,April,2025,122,Thriller,tt0899043,40722225
119261,-0.975,119261,-0.975,2,The Amateur,FALSE,China,18-04-2025,April,2025,122,Action,tt0899043,40722225
119261,-0.975,119261,-0.975,2,The Amateur,FALSE,China,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
185938,0.052,187048,0.053,12,The Amateur,FALSE,Finland,18-04-2025,April,2025,122,Action,tt0899043,40722225
185938,0.052,187048,0.053,12,The Amateur,FALSE,Finland,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
176773,-0.448,177583,-0.449,11,The Amateur,FALSE,Finland,11-04-2025,April,2025,122,Action,tt0899043,40722225
176773,-0.448,177583,-0.449,11,The Amateur,FALSE,Finland,11-04-2025,April,2025,122,Thriller,tt0899043,40722225
74881,-0.212,74881,-0.212,4,The Amateur,FALSE,Malaysia,17-04-2025,April,2025,122,Action,tt0899043,40722225
74881,-0.212,74881,-0.212,4,The Amateur,FALSE,Malaysia,17-04-2025,April,2025,122,Thriller,tt0899043,40722225
94985,-0.527,94985,-0.527,3,The Amateur,FALSE,Malaysia,10-04-2025,April,2025,122,Action,tt0899043,40722225
94985,-0.527,94985,-0.527,3,The Amateur,FALSE,Malaysia,10-04-2025,April,2025,122,Thriller,tt0899043,40722225
266904,0.338,268197,0.343,12,The Amateur,FALSE,Denmark,17-04-2025,April,2025,122,Action,tt0899043,40722225
266904,0.338,268197,0.343,12,The Amateur,FALSE,Denmark,17-04-2025,April,2025,122,Thriller,tt0899043,40722225
199553,-0.505,199728,-0.508,11,The Amateur,FALSE,Denmark,10-04-2025,April,2025,122,Action,tt0899043,40722225
199553,-0.505,199728,-0.508,11,The Amateur,FALSE,Denmark,10-04-2025,April,2025,122,Thriller,tt0899043,40722225
48101,-0.662,48101,-0.662,7,The Amateur,FALSE,Singapore,24-04-2025,April,2025,122,Action,tt0899043,40722225
48101,-0.662,48101,-0.662,7,The Amateur,FALSE,Singapore,24-04-2025,April,2025,122,Thriller,tt0899043,40722225
142245,-0.122,142245,-0.123,10,The Amateur,FALSE,Singapore,17-04-2025,April,2025,122,Action,tt0899043,40722225
142245,-0.122,142245,-0.123,10,The Amateur,FALSE,Singapore,17-04-2025,April,2025,122,Thriller,tt0899043,40722225
161984,-0.118,162110,-0.125,11,The Amateur,FALSE,Singapore,10-04-2025,April,2025,122,Action,tt0899043,40722225
161984,-0.118,162110,-0.125,11,The Amateur,FALSE,Singapore,10-04-2025,April,2025,122,Thriller,tt0899043,40722225
182507,-0.208,187037,-0.209,14,The Amateur,FALSE,Sweden,18-04-2025,April,2025,122,Action,tt0899043,40722225
182507,-0.208,187037,-0.209,14,The Amateur,FALSE,Sweden,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
230561,-0.531,236436,-0.534,16,The Amateur,FALSE,Sweden,11-04-2025,April,2025,122,Action,tt0899043,40722225
230561,-0.531,236436,-0.534,16,The Amateur,FALSE,Sweden,11-04-2025,April,2025,122,Thriller,tt0899043,40722225
649188,0.282,656562,0.29,12,The Amateur,FALSE,Switzerland,16-04-2025,April,2025,122,Action,tt0899043,40722225
649188,0.282,656562,0.29,12,The Amateur,FALSE,Switzerland,16-04-2025,April,2025,122,Thriller,tt0899043,40722225
506193,1.622,509013,1.625,11,The Amateur,FALSE,Switzerland,09-04-2025,April,2025,122,Action,tt0899043,40722225
506193,1.622,509013,1.625,11,The Amateur,FALSE,Switzerland,09-04-2025,April,2025,122,Thriller,tt0899043,40722225
113268,-0.553,113268,-0.553,7,The Amateur,FALSE,Taiwan,18-04-2025,April,2025,122,Action,tt0899043,40722225
113268,-0.553,113268,-0.553,7,The Amateur,FALSE,Taiwan,18-04-2025,April,2025,122,Thriller,tt0899043,40722225
253159,-0.312,253159,-0.312,9,The Amateur,FALSE,Taiwan,11-04-2025,April,2025,122,Action,tt0899043,40722225
253159,-0.312,253159,-0.312,9,The Amateur,FALSE,Taiwan,11-04-2025,April,2025,122,Thriller,tt0899043,40722225
8859,-0.821,8859,-0.821,2,The Amateur,FALSE,Thailand,24-04-2025,April,2025,122,Action,tt0899043,40722225
8859,-0.821,8859,-0.821,2,The Amateur,FALSE,Thailand,24-04-2025,April,2025,122,Thriller,tt0899043,40722225
49489,-0.725,49489,-0.725,4,The Amateur,FALSE,Thailand,17-04-2025,April,2025,122,Action,tt0899043,40722225
49489,-0.725,49489,-0.725,4,The Amateur,FALSE,Thailand,17-04-2025,April,2025,122,Thriller,tt0899043,40722225
179939,0.074,179939,0.074,3,The Amateur,FALSE,Thailand,10-04-2025,April,2025,122,Action,tt0899043,40722225
179939,0.074,179939,0.074,3,The Amateur,FALSE,Thailand,10-04-2025,April,2025,122,Thriller,tt0899043,40722225
214652,0.634,214652,0.602,10,The Brutalist,FALSE,Greece,06-02-2025,February,2025,216,Drama,tt8999762,16279129
166312,0.58,166312,0.58,10,The Brutalist,FALSE,Israel,06-03-2025,March,2025,216,Drama,tt8999762,16279129
49681,0.299,49681,0.299,5,The Brutalist,FALSE,Venezuela,24-01-2025,January,2025,216,Drama,tt8999762,16279129
1286964,-0.429,1376284,-0.393,20,The Corpse,FALSE,Vietnam,21-03-2025,March,2025,151,Horror,tt36121849,74346140
2252665,-0.334,2266560,-0.338,22,The Corpse,FALSE,Vietnam,14-03-2025,March,2025,151,Horror,tt36121849,74346140
3381307,0.395,3423896,0.351,23,The Corpse,FALSE,Vietnam,07-03-2025,March,2025,151,Horror,tt36121849,74346140
2823,3.446,2823,3.446,1,The Last Bus,FALSE,Canada,10-02-2025,February,2025,86,Drama,tt9410034,32580655
635,-0.503,635,-0.503,1,The Last Bus,FALSE,Canada,03-02-2025,February,2025,86,Drama,tt9410034,32580655
1277,-0.321,1277,-0.321,1,The Last Bus,FALSE,Canada,27-01-2025,January,2025,86,Drama,tt9410034,32580655
1880,0.994,1880,0.994,1,The Last Bus,FALSE,Canada,20-01-2025,January,2025,86,Drama,tt9410034,32580655
943,-0.765,943,-0.765,1,The Last Bus,FALSE,Canada,13-01-2025,January,2025,86,Drama,tt9410034,32580655
4015,8.294,4015,8.294,1,The Last Bus,FALSE,Canada,06-01-2025,January,2025,86,Drama,tt9410034,32580655
3566379,-0.236,3986443,-0.207,43,The Match,FALSE,South Korea,11-04-2025,April,2025,95,Comedy,tt0165384,236115100
3566379,-0.236,3986443,-0.207,43,The Match,FALSE,South Korea,11-04-2025,April,2025,95,Romance,tt0165384,21474035
3566379,-0.236,3986443,-0.207,43,The Match,FALSE,South Korea,11-04-2025,April,2025,95,Sport,tt0165384,128794567.5
4670159,-0.128,5027554,-0.112,42,The Match,FALSE,South Korea,04-04-2025,April,2025,95,Comedy,tt0165384,236115100
4670159,-0.128,5027554,-0.112,42,The Match,FALSE,South Korea,04-04-2025,April,2025,95,Romance,tt0165384,21474035
4670159,-0.128,5027554,-0.112,42,The Match,FALSE,South Korea,04-04-2025,April,2025,95,Sport,tt0165384,128794567.5
5357085,0.299,5663241,0.247,39,The Match,FALSE,South Korea,28-03-2025,March,2025,95,Comedy,tt0165384,236115100
5357085,0.299,5663241,0.247,39,The Match,FALSE,South Korea,28-03-2025,March,2025,95,Romance,tt0165384,21474035
5357085,0.299,5663241,0.247,39,The Match,FALSE,South Korea,28-03-2025,March,2025,95,Sport,tt0165384,128794567.5
235443,0.629,235648,0.631,11,The Monkey,FALSE,Australia,07-03-2025,March,2025,98,Horror,tt27714946,39675153
